Time,Source_ID,Power_Output,Efficiency_Factor
2025-11-10 05:00:00,SRC_003,124.37755332108775,1.0020950632932963
2025-09-25 20:00:00,SRC_010,134.47111798242435,0.9086003472998384
2025-08-05 00:00:00,SRC_001,41.028065853854535,0.9006732626434162
2025-10-30 14:00:00,SRC_008,547.8001754147319,0.90160013160241
2025-08-07 03:00:00,SRC_008,241.8119243992224,0.9400301990732065
2025-08-11 18:00:00,SRC_004,126.58269693235906,0.8899993908062667
2025-08-31 22:00:00,SRC_009,174.27312751901545,0.9127864486397911
2025-08-04 20:00:00,SRC_010,220.41134462189345,0.9074469537078853
2025-08-22 05:00:00,SRC_008,169.51883715135796,0.9275139759637998
2025-08-20 12:00:00,SRC_003,353.92848624434197,0.987618312357051
2025-11-18 08:00:00,SRC_012,514.3269698592596,0.9393780610259893
2025-08-03 00:00:00,SRC_004,26.784911068559193,0.8861458539164322
2025-10-28 21:00:00,SRC_001,63.42079872829553,0.8885554942647306
2025-08-13 21:00:00,SRC_004,53.37360899655682,0.8924867300488347
2025-08-30 17:00:00,SRC_009,193.65798946407284,0.8954109577226801
2025-10-05 12:00:00,SRC_009,732.6413574239133,0.9317900563546426
2025-11-22 15:00:00,SRC_004,345.7328107606494,0.8977227114946353
2025-09-29 00:00:00,SRC_001,60.25026858371568,0.9263425756896996
2025-09-12 13:00:00,SRC_006,424.57517737804136,0.861237203442397
2025-11-05 05:00:00,SRC_010,208.09994400498616,0.9371027671394156
2025-08-06 08:00:00,SRC_002,139.6231059830519,0.8921542263169654
2025-10-07 20:00:00,SRC_012,289.31035644676535,0.9323684227565046
2025-09-19 07:00:00,SRC_007,354.72476812142924,0.8948083584779006
2025-09-07 04:00:00,SRC_004,130.12721972794333,0.8974914986174369
2025-11-25 00:00:00,SRC_012,347.5942490455767,0.970211963618906
2025-09-30 14:00:00,SRC_008,549.2455540804044,0.8733115018838025
2025-09-05 03:00:00,SRC_001,67.04481148513787,0.8863080850509308
2025-09-26 02:00:00,SRC_010,196.65382294186088,0.9098180775526921
2025-08-05 01:00:00,SRC_002,36.50725009835573,0.8699491801427887
2025-10-09 06:00:00,SRC_001,70.00505370890748,0.9086876460251877
2025-10-12 16:00:00,SRC_007,469.9117159205108,0.9250129305326562
2025-10-15 15:00:00,SRC_012,735.1012588397036,0.9655698939894048
2025-10-29 21:00:00,SRC_012,215.36514070658225,0.910729511720497
2025-11-27 07:00:00,SRC_011,380.008277637605,0.9412498167906391
2025-11-05 08:00:00,SRC_004,229.79139266306152,0.9179489492865376
2025-09-08 03:00:00,SRC_005,163.6034741265118,0.9105145835376979
2025-08-03 22:00:00,SRC_001,77.20188460448117,0.9239157429204257
2025-11-23 00:00:00,SRC_012,329.65647454438664,0.969083308334748
2025-08-18 11:00:00,SRC_005,375.09230758238124,0.9458503555055524
2025-11-26 01:00:00,SRC_003,45.46300158175273,0.9769773064685621
2025-11-25 02:00:00,SRC_009,159.18479875958258,0.9376849480438527
2025-10-06 20:00:00,SRC_004,172.17782337269836,0.9247777700484253
2025-11-17 03:00:00,SRC_004,120.86524454261985,0.9178715571368695
2025-10-17 04:00:00,SRC_008,194.39468887605125,0.8925075470568542
2025-09-28 22:00:00,SRC_011,270.7879253125453,0.921861858824284
2025-08-27 16:00:00,SRC_006,284.90927918084526,0.9086669694064105
2025-09-13 22:00:00,SRC_007,190.87078939028575,0.8926460522762187
2025-09-10 03:00:00,SRC_004,93.06691999124641,0.874584927641768
2025-11-26 15:00:00,SRC_007,412.1213559780064,0.86845917581844
2025-11-09 10:00:00,SRC_006,411.78528768326225,0.8577782947653394
2025-09-19 12:00:00,SRC_012,742.9927201501786,0.9325494815464873
2025-10-11 14:00:00,SRC_007,439.02254534375857,0.8703829242208735
2025-11-10 21:00:00,SRC_001,56.154183100459754,0.8700796153336317
2025-11-19 09:00:00,SRC_007,409.04973728674037,0.873503206113757
2025-09-30 06:00:00,SRC_006,106.17043869642062,0.8681161684753241
2025-11-27 12:00:00,SRC_006,490.4195510744453,0.8856624861500089
2025-08-12 22:00:00,SRC_008,195.9312633366719,0.897622649948791
2025-09-13 18:00:00,SRC_007,232.7552601143127,0.9075333362204946
2025-10-11 23:00:00,SRC_007,95.10299001302852,0.9095021053972423
2025-08-13 16:00:00,SRC_007,422.31455337442804,0.8945238302629968
2025-10-02 01:00:00,SRC_009,282.5729311180844,0.9094729255290633
2025-09-17 13:00:00,SRC_012,916.1415354912315,0.9097617583244554
2025-09-17 04:00:00,SRC_010,242.84693110537665,0.9258725638010262
2025-09-23 13:00:00,SRC_007,591.8088911182507,0.8883132598021384
2025-08-06 01:00:00,SRC_002,78.41331101579247,0.9044354731549902
2025-11-10 16:00:00,SRC_005,332.32353592162013,0.9322146269518125
2025-10-13 13:00:00,SRC_008,750.1176517303734,0.9120749821379598
2025-10-26 11:00:00,SRC_008,769.7512106076017,0.9138648406945731
2025-09-02 19:00:00,SRC_007,140.1293466631416,0.8943879100997424
2025-11-28 03:00:00,SRC_003,58.79103932543474,0.9670858306345654
2025-08-22 07:00:00,SRC_005,258.9298691637035,0.924594337042088
2025-08-12 09:00:00,SRC_001,175.98711629044533,0.9330226564542733
2025-08-20 01:00:00,SRC_006,108.59523203854512,0.8994054964138629
2025-10-13 19:00:00,SRC_004,99.16521154241936,0.8623341589643313
2025-09-21 04:00:00,SRC_006,124.28363849905602,0.9267491698568732
2025-11-03 06:00:00,SRC_011,198.8060178134279,0.9745292413426161
2025-08-09 15:00:00,SRC_007,431.18146089298466,0.9086659122128867
2025-10-31 10:00:00,SRC_006,424.67150885217677,0.8861107759285424
2025-09-15 14:00:00,SRC_007,545.1923592581167,0.8909515406223444
2025-10-12 03:00:00,SRC_001,24.829113243274552,0.896262617112231
2025-11-20 17:00:00,SRC_011,435.47890824739846,0.9534111469354227
2025-09-22 01:00:00,SRC_010,253.37629567237272,0.9188694343253548
2025-09-27 12:00:00,SRC_002,283.8926592028796,0.8987252820410001
2025-08-06 12:00:00,SRC_009,638.7352977841155,0.9233367406638062
2025-08-09 17:00:00,SRC_012,366.89344351387575,0.9567062411274666
2025-08-12 15:00:00,SRC_001,175.33847484084396,0.9005559307660514
2025-11-24 15:00:00,SRC_009,655.8102186058151,0.9079369259004327
2025-09-28 14:00:00,SRC_006,547.9502122833735,0.9076405063534652
2025-09-23 06:00:00,SRC_001,53.82498166974393,0.9295887828008016
2025-10-07 19:00:00,SRC_008,229.239706868362,0.903664289812588
2025-11-18 14:00:00,SRC_012,899.5535096354884,0.9626568372568808
2025-08-24 03:00:00,SRC_004,154.26231580908387,0.875752345120399
2025-11-19 03:00:00,SRC_005,106.37047781352184,0.9185209322008352
2025-08-19 22:00:00,SRC_004,147.45560593065048,0.8855728363449957
2025-11-20 20:00:00,SRC_007,135.16904458273314,0.8899659274666615
2025-09-22 03:00:00,SRC_008,164.68604914797442,0.8998631780805209
2025-08-29 14:00:00,SRC_003,365.9546155708298,0.9818491312873622
2025-08-04 07:00:00,SRC_011,297.0884548671342,0.9269612333363497
2025-09-21 13:00:00,SRC_010,762.2648070944051,0.9154099720260831
2025-10-10 03:00:00,SRC_009,176.16527446957718,0.9136622476222128
2025-11-15 03:00:00,SRC_007,161.25355002183372,0.8852934913039663
2025-09-14 01:00:00,SRC_008,83.26188328948639,0.9126991785512564
2025-11-05 06:00:00,SRC_012,178.03340681756234,0.9555856326178904
2025-10-01 22:00:00,SRC_008,139.19380208897678,0.9093166813564239
2025-10-11 06:00:00,SRC_001,78.8729254783636,0.912688389963581
2025-10-17 18:00:00,SRC_004,60.62811999987009,0.8796024887496738
2025-10-11 10:00:00,SRC_008,580.0779388331242,0.9333627683145606
2025-11-30 09:00:00,SRC_002,259.48376022330217,0.8903591235306767
2025-10-07 04:00:00,SRC_003,77.62829155755867,1.001980071834237
2025-10-11 07:00:00,SRC_003,203.99578485480055,1.0064612580592183
2025-08-01 02:00:00,SRC_005,164.13707635984406,0.9071849960798906
2025-08-07 14:00:00,SRC_010,672.7731480415617,0.9189384592650338
2025-10-24 13:00:00,SRC_008,501.8044484930977,0.9108212252127046
2025-10-29 20:00:00,SRC_005,92.90998432109508,0.91941183149115
2025-09-02 08:00:00,SRC_006,272.86922002789936,0.855507753481204
2025-09-15 03:00:00,SRC_005,62.44172104841741,0.9016667807565738
2025-10-18 10:00:00,SRC_008,590.0297645311639,0.8661758694372022
2025-08-26 11:00:00,SRC_011,765.7728806636568,0.9681799992379393
2025-08-17 23:00:00,SRC_008,190.14867822280505,0.8940956787355601
2025-11-17 15:00:00,SRC_008,514.269027913947,0.9086396676781666
2025-10-04 05:00:00,SRC_011,337.6433737806051,0.9299813415417922
2025-11-14 03:00:00,SRC_009,147.32259534123608,0.8971572979759495
2025-09-13 15:00:00,SRC_004,312.1490071412063,0.9098810636428879
2025-09-10 06:00:00,SRC_011,158.64270838324921,0.9763781734353233
2025-10-13 09:00:00,SRC_001,193.0864767531037,0.9131522402396685
2025-08-23 08:00:00,SRC_005,270.6183626141281,0.9566955157394866
2025-08-05 23:00:00,SRC_002,51.845855599013674,0.8826820891373266
2025-09-25 07:00:00,SRC_003,157.14303429131235,0.9691758057166697
2025-09-22 10:00:00,SRC_012,837.13934036385,0.9305017204072997
2025-08-25 21:00:00,SRC_009,296.1292356778026,0.9558557001529183
2025-08-01 23:00:00,SRC_011,234.75227447790292,0.9431424641547227
2025-10-01 20:00:00,SRC_006,143.79518899089058,0.8744243347626582
2025-10-26 00:00:00,SRC_005,167.6437655932272,0.9321289887073185
2025-11-09 05:00:00,SRC_005,132.5482715572313,0.9201914498955857
2025-11-03 04:00:00,SRC_009,78.50029916814971,0.9220624364804413
2025-11-25 20:00:00,SRC_002,93.01227698867322,0.8918463226345419
2025-08-27 21:00:00,SRC_005,152.89047874385247,0.9151515257522888
2025-09-13 09:00:00,SRC_005,366.2066023129734,0.9459224746590678
2025-11-19 06:00:00,SRC_009,220.26969055154717,0.9077083176018029
2025-11-03 20:00:00,SRC_003,109.64965010399138,0.965965600594572
2025-10-16 08:00:00,SRC_006,368.86132806464894,0.8833799818413636
2025-08-14 18:00:00,SRC_010,97.019173927878,0.9078787640957892
2025-11-21 11:00:00,SRC_012,857.5018519730947,0.9280868029762369
2025-11-07 10:00:00,SRC_008,623.5923837349349,0.9105289950713775
2025-11-24 09:00:00,SRC_010,665.9994380139533,0.9318649171985425
2025-11-11 00:00:00,SRC_005,152.24546377842032,0.9139827903850729
2025-08-29 23:00:00,SRC_006,150.1465051724595,0.8955558748319159
2025-09-03 14:00:00,SRC_012,899.0648067887178,0.9382482001340953
2025-08-19 10:00:00,SRC_007,494.5614094059182,0.8701481429538501
2025-08-06 06:00:00,SRC_005,156.8536226448706,0.9031605652358957
2025-11-20 02:00:00,SRC_009,168.36162226365272,0.9188761594576601
2025-09-05 03:00:00,SRC_007,138.3410406914248,0.8978746277831585
2025-09-08 16:00:00,SRC_001,117.5161516641338,0.8894357863266125
2025-08-05 04:00:00,SRC_002,115.49204841342632,0.931104722249129
2025-10-13 20:00:00,SRC_012,211.0322695619584,0.9574811684372244
2025-08-21 05:00:00,SRC_010,192.00867334042243,0.906233424720907
2025-08-14 00:00:00,SRC_010,191.61522367644392,0.9109402946423619
2025-11-07 23:00:00,SRC_003,136.92206501896334,0.9736547645687819
2025-10-07 08:00:00,SRC_001,163.01732028933083,0.8523393665230794
2025-11-18 09:00:00,SRC_002,223.7179637878076,0.896151923091291
2025-10-27 16:00:00,SRC_008,465.690134109295,0.9028965059812329
2025-09-20 19:00:00,SRC_008,218.78726060232603,0.9333404776416216
2025-10-09 00:00:00,SRC_012,218.67248958613283,0.9244380117468015
2025-09-13 17:00:00,SRC_005,202.2412809307673,0.9107123389589402
2025-10-12 18:00:00,SRC_012,251.1765582747456,0.9444697876219705
2025-10-18 12:00:00,SRC_003,354.9535239785457,0.9671689982020654
2025-08-17 12:00:00,SRC_001,173.11469374437198,0.9069432177734809
2025-08-25 20:00:00,SRC_009,221.76307269674447,0.922393425923312
2025-10-27 03:00:00,SRC_011,290.76943514035247,0.9294707618904162
2025-09-04 09:00:00,SRC_010,481.8328838173486,0.8669375812265422
2025-08-22 23:00:00,SRC_011,272.5478139441028,0.9427220096453817
2025-09-14 07:00:00,SRC_007,259.49596481200456,0.8683360487816087
2025-10-27 11:00:00,SRC_003,346.0959459523319,0.9824859535883058
2025-10-13 01:00:00,SRC_007,158.11374580482686,0.8743311767594385
2025-11-17 06:00:00,SRC_006,97.92559398910674,0.8890749766426443
2025-10-27 16:00:00,SRC_011,624.8551799741155,0.9704787807934822
2025-09-30 05:00:00,SRC_004,77.84910580928715,0.8691881036708776
2025-08-25 23:00:00,SRC_004,69.72454435338545,0.8853662674299292
2025-09-07 21:00:00,SRC_012,195.62448817228216,0.9407489158548451
2025-11-06 10:00:00,SRC_007,493.1298004413535,0.8876621235089417
2025-11-22 17:00:00,SRC_002,100.52513181673596,0.8650284254409661
2025-10-23 07:00:00,SRC_006,187.6809742407048,0.8919535694903948
2025-11-28 00:00:00,SRC_001,25.345911968978683,0.8904266062370605
2025-08-18 09:00:00,SRC_009,555.7680850000493,0.9116211791297738
2025-10-01 11:00:00,SRC_011,906.1814594048989,0.9522098792141118
2025-08-24 19:00:00,SRC_003,83.82168810739272,0.9899602015547342
2025-10-04 12:00:00,SRC_006,519.2570966327237,0.8753985464416927
2025-09-03 08:00:00,SRC_004,189.3090595845137,0.8858359548602854
2025-11-18 13:00:00,SRC_008,622.4965038455045,0.880947870651206
2025-11-13 08:00:00,SRC_007,380.5106042966026,0.8815610658570208
2025-11-11 05:00:00,SRC_004,73.82593610273065,0.908169973868947
2025-10-29 06:00:00,SRC_002,98.07665189902774,0.910049231903829
2025-09-13 13:00:00,SRC_001,230.51896378770468,0.8844124584993557
2025-09-20 15:00:00,SRC_009,497.88774816133747,0.9331353420029695
2025-09-26 23:00:00,SRC_012,128.04369394054282,0.9632469369696818
2025-11-13 06:00:00,SRC_009,164.65444826476727,0.9159915904995414
2025-09-21 10:00:00,SRC_003,317.9332351566288,0.9786591849484604
2025-09-06 16:00:00,SRC_009,447.99578940939205,0.956354548179957
2025-08-11 10:00:00,SRC_010,712.8456418204682,0.9201618109558621
2025-10-15 22:00:00,SRC_002,55.82815750537522,0.9082214091662856
2025-10-21 00:00:00,SRC_003,106.0467215656474,0.9633029405304863
2025-08-09 04:00:00,SRC_011,268.1537743016711,0.9484546620700219
2025-11-02 06:00:00,SRC_008,196.02193177862873,0.9011981697793027
2025-08-26 15:00:00,SRC_007,440.5162474565961,0.912003621019374
2025-09-28 10:00:00,SRC_001,131.42513900001896,0.8876986703480056
2025-10-22 22:00:00,SRC_011,354.063612193287,0.9724454951916178
2025-11-15 00:00:00,SRC_007,114.91383395217588,0.8844166414224408
2025-09-18 07:00:00,SRC_011,329.66400515149576,0.8869513278684623
2025-11-30 05:00:00,SRC_008,205.35872531382486,0.8930894588151504
2025-08-01 22:00:00,SRC_010,245.06864831762277,0.9269235707609571
2025-11-25 18:00:00,SRC_005,148.6002693932619,0.9668139121826533
2025-11-03 10:00:00,SRC_008,570.041641171649,0.9110179176648359
2025-10-10 03:00:00,SRC_008,92.17404904594189,0.8641268539122775
2025-08-23 08:00:00,SRC_004,193.85575901238715,0.8827231841879648
2025-11-10 13:00:00,SRC_003,395.12406020583995,0.9591025696617708
2025-08-20 12:00:00,SRC_007,423.19440461180227,0.8664877918841903
2025-08-23 08:00:00,SRC_003,228.98880199253256,0.9765598845190973
2025-10-12 20:00:00,SRC_010,325.57867038001916,0.9009923957176494
2025-08-19 09:00:00,SRC_001,147.24528191350132,0.8653263763234842
2025-08-27 11:00:00,SRC_012,673.6882562035469,0.9362555529003059
2025-10-25 17:00:00,SRC_002,115.57573402727748,0.8785022307861324
2025-11-04 15:00:00,SRC_003,263.00763688914014,0.9758050484334424
2025-09-14 09:00:00,SRC_003,271.39242426752656,0.9853017424011095
2025-09-06 22:00:00,SRC_008,284.90657227753854,0.8910813408979062
2025-10-27 00:00:00,SRC_011,215.21858578091457,0.8978951356722021
2025-08-29 01:00:00,SRC_003,103.4590401567954,0.9638329897869483
2025-09-05 07:00:00,SRC_007,145.54089932569948,0.8563270671047154
2025-08-27 12:00:00,SRC_003,334.5758274598232,0.9462414832068603
2025-11-09 20:00:00,SRC_002,52.565512635729384,0.8649314382414356
2025-10-30 07:00:00,SRC_003,114.55206276773976,0.9607992903161727
2025-11-23 15:00:00,SRC_010,586.3537852137788,0.9336657928131163
2025-10-06 03:00:00,SRC_007,42.960605940844104,0.894382463055704
2025-09-08 13:00:00,SRC_011,838.5783510730814,0.9302636031007028
2025-09-21 09:00:00,SRC_010,581.9132149070816,0.9082372092718748
2025-11-20 21:00:00,SRC_007,157.05994298448616,0.8929432296195832
2025-11-14 22:00:00,SRC_004,124.94426578811708,0.8815192862075617
2025-10-27 14:00:00,SRC_005,361.49665849752085,0.933969453568759
2025-11-07 05:00:00,SRC_010,167.22711802880139,0.888426799160189
2025-08-21 20:00:00,SRC_009,153.9165768580582,0.9168869995652549
2025-08-14 19:00:00,SRC_003,110.39530145691023,0.9751074045958288
2025-10-15 15:00:00,SRC_001,157.2348586714519,0.9401990935117573
2025-10-25 05:00:00,SRC_004,53.93444732721631,0.9186071933428974
2025-10-13 21:00:00,SRC_007,153.65451300866854,0.8818841287398842
2025-11-29 20:00:00,SRC_007,35.04005113356335,0.8760073973370766
2025-11-18 07:00:00,SRC_010,374.3166020667887,0.9012276117999884
2025-09-20 04:00:00,SRC_007,84.14301629224721,0.8763195085093786
2025-09-03 16:00:00,SRC_004,242.72907728565337,0.8541335656937604
2025-08-19 00:00:00,SRC_009,133.69624937040902,0.906353866314647
2025-09-13 13:00:00,SRC_006,451.41301939936363,0.8584902770953887
2025-10-06 06:00:00,SRC_002,32.06172297650936,0.8771897065528783
2025-11-18 21:00:00,SRC_007,93.18501736889904,0.9086118309862459
2025-09-14 15:00:00,SRC_008,464.9399738404879,0.9079002451302147
2025-08-03 15:00:00,SRC_009,558.7171630486023,0.895673245808036
2025-08-20 02:00:00,SRC_002,36.01082073990417,0.8878871393508609
2025-10-10 01:00:00,SRC_006,129.46604517970763,0.8674753902269442
2025-08-16 08:00:00,SRC_005,309.0059765143809,0.9277187417260228
2025-09-29 05:00:00,SRC_003,76.0100762084395,0.9666012777928348
2025-09-12 01:00:00,SRC_009,240.9776237343958,0.895089961755134
2025-08-12 08:00:00,SRC_004,253.3773503090337,0.8952003267078175
2025-09-30 17:00:00,SRC_012,371.6221697796196,0.9265530401089969
2025-11-25 07:00:00,SRC_007,188.2902911394733,0.915142648811792
2025-10-26 07:00:00,SRC_006,212.46536476618627,0.8977686999219974
2025-09-08 05:00:00,SRC_010,147.5202093039188,0.9311446824877938
2025-10-24 09:00:00,SRC_003,303.5514613114774,0.9739633525725957
2025-09-04 19:00:00,SRC_011,248.32890988728977,0.911035823626099
2025-11-17 00:00:00,SRC_001,36.652527452540596,0.9002802880680889
2025-08-07 07:00:00,SRC_006,236.58803923355535,0.9089697766929703
2025-08-26 14:00:00,SRC_004,280.7035641408922,0.88656316326842
2025-08-29 01:00:00,SRC_012,51.70733125442197,0.9564747427442541
2025-11-02 13:00:00,SRC_012,755.4918834373502,0.9647730788847094
2025-08-03 04:00:00,SRC_002,60.04993525614555,0.8982107838278752
2025-09-12 08:00:00,SRC_012,611.8258174935556,0.9387892863147199
2025-10-11 06:00:00,SRC_007,86.9161725196547,0.8743372784276273
2025-09-06 10:00:00,SRC_003,269.82884339636274,1.0174751804378357
2025-08-08 22:00:00,SRC_008,200.34462099456155,0.9133505321644335
2025-08-05 06:00:00,SRC_009,231.45274878943806,0.9272808934064691
2025-08-23 12:00:00,SRC_011,874.6996876452164,0.9735499772577153
2025-11-03 08:00:00,SRC_009,,0.9492458470840913
2025-08-23 18:00:00,SRC_007,65.28554142503917,0.8642305728658187
2025-11-18 22:00:00,SRC_012,258.56472445436907,0.9299971284760538
2025-09-19 05:00:00,SRC_009,158.21252901821953,0.9038601990237443
2025-10-17 03:00:00,SRC_007,160.06404978725857,0.8755075440193414
2025-08-30 00:00:00,SRC_005,41.517376947897205,0.9034922276735174
2025-10-14 12:00:00,SRC_001,195.441583259624,0.9321002871532067
2025-11-17 23:00:00,SRC_003,133.7882311307104,0.9816183569513122
2025-11-01 05:00:00,SRC_001,37.56386828397245,0.940769011684062
2025-08-04 02:00:00,SRC_012,191.622809498363,0.8893729497719035
2025-08-01 13:00:00,SRC_001,203.8075963640305,0.9082630732743611
2025-10-31 07:00:00,SRC_003,185.6325878659982,0.994973440466974
2025-09-23 10:00:00,SRC_006,462.3585748762609,0.9037397561437995
2025-10-09 05:00:00,SRC_004,111.84757927361161,0.8909388631122052
2025-10-06 01:00:00,SRC_011,141.7736519936182,0.9528299775788011
2025-11-13 15:00:00,SRC_008,522.0395657065719,0.8625147940984289
2025-10-06 23:00:00,SRC_012,259.3967449135636,0.9529204539759002
2025-11-25 22:00:00,SRC_012,148.0599576475284,0.947378135839506
2025-09-12 07:00:00,SRC_007,163.27762907129147,0.8840719015801656
2025-10-12 20:00:00,SRC_009,251.1697192265772,0.9481079229124021
2025-09-21 11:00:00,SRC_011,667.8435834728518,0.9289745602003809
2025-08-09 08:00:00,SRC_001,122.54920492517527,0.9222278260526748
2025-08-20 01:00:00,SRC_001,32.06480913987215,0.8725644796930269
2025-09-01 04:00:00,SRC_009,186.45051202981304,0.9289340803077146
2025-11-01 18:00:00,SRC_004,141.02189766659535,0.8723252692241884
2025-08-18 20:00:00,SRC_012,238.4411556998847,0.9580741559658245
2025-08-11 23:00:00,SRC_001,63.13505662022317,0.9089894613938239
2025-11-14 22:00:00,SRC_008,224.54015928128396,0.8594522126071782
2025-10-25 08:00:00,SRC_010,688.030910407714,0.926218669292719
2025-09-04 17:00:00,SRC_006,159.7412911352063,0.9049993366868611
2025-10-03 09:00:00,SRC_012,547.6350836767597,0.9387564900519292
2025-11-04 22:00:00,SRC_005,134.9070306089904,0.9400894454769556
2025-11-30 12:00:00,SRC_007,447.05705593806505,0.9041318880837997
2025-11-09 20:00:00,SRC_004,164.06937770882735,0.9063666846213021
2025-11-21 10:00:00,SRC_005,310.64632782605025,0.9358338449367296
2025-09-09 11:00:00,SRC_009,832.3279938784619,0.9321950584320522
2025-10-04 15:00:00,SRC_011,710.4354337535678,0.934035891453513
2025-10-10 03:00:00,SRC_010,231.10365049185242,0.9328014307518353
2025-10-16 02:00:00,SRC_005,132.20773714779304,0.9460373118628026
2025-09-02 04:00:00,SRC_011,172.16883640573425,0.9305673337225033
2025-10-14 11:00:00,SRC_011,970.5314244952292,0.9893622863124207
2025-10-07 05:00:00,SRC_009,161.43232703903084,0.917001795222157
2025-09-30 07:00:00,SRC_012,498.17088336866874,0.9151303383124132
2025-11-02 22:00:00,SRC_012,397.6325492046452,0.9517202859524259
2025-08-07 00:00:00,SRC_001,68.73910894567246,0.9348828486924822
2025-09-02 02:00:00,SRC_012,197.2076775454125,0.9175833629257113
2025-11-10 15:00:00,SRC_009,580.3252858876617,0.9030023628393631
2025-08-27 21:00:00,SRC_010,293.1143192947485,0.9114452464761583
2025-08-17 10:00:00,SRC_009,492.65386010734585,0.8740703628030705
2025-11-10 01:00:00,SRC_012,331.0453104045496,0.9741766364281439
2025-10-08 09:00:00,SRC_006,327.2816702389258,0.8802039451739904
2025-11-07 04:00:00,SRC_006,189.28134636603605,0.8763993823642584
2025-09-26 21:00:00,SRC_005,191.4094664803569,0.9329844858077416
2025-09-17 03:00:00,SRC_003,128.25623971466638,0.9941961047737803
2025-10-16 20:00:00,SRC_002,85.47291663143066,0.9190197535060994
2025-11-10 09:00:00,SRC_007,420.37905587897006,0.8465561685878992
2025-10-20 13:00:00,SRC_010,550.2155897974496,0.8884019435186266
2025-08-12 12:00:00,SRC_006,393.4549554044731,0.9222313406766912
2025-08-06 07:00:00,SRC_011,460.4387687243275,0.9343471085063353
2025-11-15 12:00:00,SRC_012,949.9815393682278,0.9314762230089741
2025-09-10 05:00:00,SRC_008,118.51931461803127,0.9266401015252619
2025-08-06 19:00:00,SRC_002,53.25594950863998,0.8688448946238168
2025-11-26 22:00:00,SRC_003,91.86512023510346,0.9617506597878986
2025-10-19 00:00:00,SRC_002,56.9847987007734,0.9010991221209392
2025-08-18 20:00:00,SRC_001,30.78862732984812,0.8681116001884958
2025-09-15 01:00:00,SRC_007,132.18841690174818,0.9251761894617307
2025-08-31 11:00:00,SRC_009,670.306435444247,0.9414159129784447
2025-10-01 19:00:00,SRC_001,52.56176524411522,0.8948842576843774
2025-11-10 07:00:00,SRC_005,135.32058876342603,0.9455443413338425
2025-11-02 12:00:00,SRC_010,783.8048456484855,0.9086925288310241
2025-08-08 06:00:00,SRC_006,131.07874148228439,0.9210938708534178
2025-11-08 16:00:00,SRC_010,485.98038919578755,0.9450722241613216
2025-11-04 03:00:00,SRC_005,183.69897293256616,0.9639814970754734
2025-08-24 14:00:00,SRC_011,784.1464560710976,0.9484578805896827
2025-11-09 14:00:00,SRC_002,310.5546226036355,0.9205890701575371
2025-09-25 16:00:00,SRC_010,499.4043472505904,0.9209343980980303
2025-11-13 23:00:00,SRC_010,264.7778061670862,0.9107129761169752
2025-11-25 23:00:00,SRC_010,231.186648103728,0.9244431816905393
2025-10-09 02:00:00,SRC_005,163.85397703619404,0.9460606410718235
2025-10-20 02:00:00,SRC_002,113.91389514375417,0.9084810361900092
